4913	3
4914	4
4915	7
4916	5
4917	3
4922	5
4923	5
4924	6
4925	4
4929	4
4931	5
4932	6
4933	9
4934	4
4935	3
4937	7
4938	6
4939	5
4940	3
4941	9
4942	4
4943	3
4944	4
4946	5
4947	5
4950	3
4951	6
4952	7
4953	4
4954	4
4955	3
4956	3
4957	3
4958	5
4959	5
4960	4
4962	5
4963	4
4967	5
4968	3
4969	5
4970	3
4971	3
4972	6
4975	5
4979	3
4983	3
4984	3
4985	4
4986	4
4987	3
4988	5
4989	3
4990	3
4991	5
4992	4
4993	5
4996	3
4999	6
5000	3
