09/07/2014	3082 4790 3200 2152 2371 1810 1312 3653 3797 4547 1979 1218 1878 3793 4181 4838 3749 2633 3589 2059 1101 1244 2014 3487 4357 4413 4712 1747 1801 3528
09/07/2015	4041 4473 2210 2691 4180 1932 3705 2113 3047 4895 4689 1518 1924 3867 1603
09/08/2014	4164 4112 4696 2592 4093 3329 2702 3524 1654 1852 3775 4226 4501 4578 4612 3986 3409 1625
09/08/2015	4386 4761 4289 1220 3497 2364 1361 3483 1094 3759 2019 2426 2348 1303 2810 2446 2369 1356 2753 3709 1035 4741 1836 1988
09/09/2014	4195 4021 3651 3310 1682 3221 1680 1370 2194 4969 3516 3546 3502 1950 3358 3511 4941 4788 1749 4206
09/09/2015	4695 4124 1110 2001 4859 2855 2876 1731 2501 2874 1079 1870 1819 4455 3983 2408 1979 1989 1724
09/10/2014	1190 4155 4355 1682 3232 2042 2262 2041 3184 1129 1789 3316 3578 1596 4898 3689 3998 1407 2308 1736 2989 4649
09/10/2015	2290 4074 4331 3254 3593 3251 2063 2799 2524 1279 2675 3456 2663 1818 1719 4567 4336 3896 2815 2716 1857
09/11/2014	4372 4880 3760 4652 1374 2660 3562 1580 2193 3109 4749 2943 3827 3017 1521 3137 1179 2651 3773 4622 1739 1517 3407
09/11/2015	4262 4681 4275 4189 4784 3594 2051 2636 2712 1358 3915 2983 2741 4697 3886 4789 1846
09/12/2014	4098 4201 3761 3486 2341 1890 1392 2426 1897 2215 3378 2541 1353 1980 4137 3631 3863 4811 4418 3308
09/12/2015	4286 4321 4530 1077 2370 4192 3328 1269 3315 2797 1146 2794 3653
10/01/2014	4300 4234 2243 2232 3462 4060 1910 4749 3119 1018 2138 1664 3709 1442 2453 1694 4797 3687 4501 1738 4900 3617 1548
10/01/2015	4195 1493 2097 2592 1107 2108 2845 2622 4819 3445 3433 3950 4379 2816 3778 2813 3857
10/02/2014	3090 4241 4794 2177 2144 2243 2298 1791 2240 1404 3937 1468 1983 4952 4416 1879 1219 2912
10/02/2015	2800 4708 1013 1761 4740 3981 1473 4688 4567 3644 3042 2260
10/03/2014	4097 3090 4297 4056 4430 4696 1426 3957 1546 2964 1753 1225 3719 1771 4367 4214 4801 4648 1307
10/03/2015	4251 4574 4695 4223 2361 3450 1008 2625 4827 2941 1014 1894 1012 1265 3697 4875 2706 3876 4944 1968 4218 2209 1449 1559
10/04/2014	2781 2692 1260 4925 3217 2589 1247 3556 2511 1235 1157 3246 3158 2750 3697 4522 4962 4613 2836
10/04/2015	2397 2250 3481 3916 1696 1410 4224 4988 4109 1090 4089 2386 1054 2461 2262 1490 3470 3728 4719 1422 3567 4632 4853 4418 3945
10/05/2014	4054 4178 3683 3871 2231 1645 3125 1343 4378 3632 4314 1607 4007 3509 4316 4107 3976 4659 4649
10/05/2015	4375 4410 2650 2383 3042 3613 3959 1016 1994 3589 1595 3883 3764 1009
10/06/2014	4284 4165 3860 3034 3341 1261 2262 2140 1798 3905 3579 1664 2676 1014 2168 4224 4986 1849 2937
10/06/2015	4891 2298 1362 2160 3094 3307 4727 3803 3903 1048 3048 2432 3300 2893 4444 2508 1825
10/07/2014	3181 4650 4541 1077 3266 3397 1780 1294 2229 3602 1269 2017 1840 3028 1079 2366 1320 4389 4302 4138 3618 1967
10/07/2015	4223 1484 2340 2120 2040 4508 3547 2336 2467 2049 3269 2685 1145 3919 1672 1331 4214 4525 2946 3768 1922
10/08/2014	4183 4471 4131 4882 2188 2781 2330 1250 2193 2966 1612 2756 3937 1797 2159 1741 2664 2014 3157 2552 3616
10/08/2015	4172 4289 3640 2164 2252 3153 3339 3716 1116 1245 4686 4589 4648 1625
10/09/2014	3893 2694 3161 2437 3849 2645 2204 2027 2873 3279 4455 3972 4401 1917 4248 4402 4920 3931 4338 2914 4548 1835
10/09/2015	4584 2692 2691 2196 2380 1170 1092 2306 2019 1931 1788 2568 1468 1424 2975 1443 1839 4437 2835
10/10/2014	4740 1473 2067 2372 1050 2082 2801 4959 2237 1599 2235 1333 3521 3256 4028 2706 4404 4735 2638 3967 1966
10/10/2015	4573 4783 4267 3484 2340 3449 2623 2742 2466 2752 2950 1497 3015 2200 1782 4357 4138 4336 4953 1639 3779 2505
10/11/2014	4472 4531 3264 3462 3040 2523 2545 3938 2665 1532 1950 2366 1530 3113 3891 4542 4564 2166 2084 4060 1249 1522 1400 2178 4753 2914 2715 4638
10/11/2015	2190 4670 2034 3066 2790 2009 2920 4828 1775 1676 1375 4323 4965 3671 2780 2185 3505 3848 3543 3322 2918 4413 4017 4338 2816
10/12/2014	4183 4580 4065 4782 3695 2441 2298 1097 1050 2349 3546 1597 1993 1982 1596 4862 1829 3884 4556 4336 4116 3830 1607 3633
10/12/2015	4691 3682 4410 1264 3442 1395 3471 1051 2843 1378 2883 4334 4335 4368 1705 3608 3997 3789 4537 4845 4879
11/01/2014	4066 1130 2391 1148 1169 1235 2499 1167 1981 4510 1209 1868 1307 2428 1889
11/01/2015	4095 4121 3794 1682 3452 1097 2492 2348 2875 1773 3247 2169 1343 2311 3465 4656 1824
11/02/2014	1080 3180 4771 3970 2175 2789 3216 1126 3817 1487 2893 2343 3696 4961 2907 3731 2939 1817 1948 4613 2923
11/02/2015	4073 4151 4494 1330 2693 2514 1623 2832 2314 3621 1772 1365 4975 4811 1726
11/03/2014	4255 4640 2121 3074 4617 3527 1842 1501 2986 2138 3268 4697 4712 3744 1407 3756 1967 2979 4638 2417
11/03/2015	4084 4197 4463 3760 4102 2880 3593 4191 4380 4519 2723 3827 4829 1796 1136 1301 1323 3872
11/04/2014	4132 4553 3596 2878 3603 1655 1995 1489 2079 2928 4556 3897 3952 4348 4437 2915
11/04/2015	4793 3167 2691 2690 3958 2865 2289 3014 2946 4946 3857 3090 4025 4564 4685 1195 2262 3196 3589 2918 4577 1509 4017 4513 1604
11/05/2014	1065 2330 2986 1534 1235 1476 3554 4104 4665 1859 4967 4968 3616 4163 1472 1053 3396 3594 1492 3251 1070 3968 1700 3206 2810 1566 4598 4974 3942 3629 2837 1945 2319 3747 3308
11/05/2015	2416 3504 4230 1883 4672 3255 3574 4302 4864 3408 3061
11/06/2014	4196 4562 1275 2218 3569 2325 3139 4213 4126 3840 3921 2836 4913
11/06/2015	2092 4130 4144 4166 4134 4486 1296 2010 1612 2513 2775 2114 3929 3268 3894 4038 4358 4326 3744 4877 1515
11/07/2014	4453 3683 3783 4971 2055 1062 4606 1734 1118 3437 3118 2048 1256 2244 4445 4723 1616 4704 3857 3539 2160 3649 2713 2855 4916 2578 2897 1144 2772 3909 1922
11/07/2015	4196 1021 3220 3393 2083 1315 2536 2117 1533 4609 3325 2940 2676 1278 2762 1431 3663 4555 2818 4129
11/08/2014	4890 4494 1341 2133 3166 3120 1491 1767 3435 3467 2301 3356 1287 2376 4851 3642 1946 1879 2869 3912 2912
11/08/2015	4398 3486 3035 2055 3352 2063 3161 1866 2855 2534 2643 1289 1410 1661 4588 4753 4512 2926 3766 4702 2648 4319
11/09/2014	3180 1187 2473 3163 3329 3549 3558 1523 4708 3248 3457 2389 2454 1211 2244 1595 4653 4589 4733
11/09/2015	4550 4398 4773 1088 1855 1654 1499 1199 1056 3653 1717 1515 4441 4486 3354 3251 1326 1887 2899 3523 1465 2992 3520 2738 4779 3746
11/10/2014	3082 4198 4012 2154 3485 4191 1998 2547 3775 4645 3799 3898 4129 2408 4443 1495 2440 3174 4080 2932 1028 2511 2730 3324 2278 1929 4015 3941 4756 4715
11/10/2015	2191 4474 3694 1051 2492 3716 1688 2535 1058 2730 2454 3048 2299 2475 4334 3764 1608 3942 4679 2838 3507 3779
11/11/2014	4165 4683 4794 2595 2540 2155 3442 1692 3050 1898 2425 2556 1676 2345 3809 2970 3971 4204 1805 1209 3606
11/11/2015	4180 3380 2548 1921 2646 2555 2368 1950 3534 2598 2422 1663 2267 3014 1819 4158 2818 1606 1604 1823
11/12/2014	4267 2111 3232 3287 3072 2702 3559 3914 2017 1312 2069 1013 4887 4601 3659
11/12/2015	4063 4141 1098 1193 3370 1170 3968 2867 1513 3728 1226 2147 3323 1123 1430 4686 4127 2639
12/01/2014	4020 4453 2242 2560 3031 3493 3837 1964 2668 2239 1743 1369 2766 4753 4426 4614 1813 4814
12/01/2015	3390 4120 4044 4440 2682 3133 2240 1170 2779 2403 2578 2643 1466 3016 1277 1354 4246 4356 4445 4864 4217 1902
12/02/2014	3390 4075 4383 4066 4132 2671 1141 2086 3208 1788 1457 2105 1302 4917 3007 3126 1486 3499 3994 2628 1418 1945 3933
12/02/2015	4584 4430 4486 2496 3260 2834 4837 2217 1601 1886 1004 2861 1332 3355 4202 4643 4666 3634 3756 3855 4725 2956
12/03/2014	4110 3222 2051 2207 1217 3959 2920 1413 1510 3411 4665 1718 4864 4305 3879 4168 1396 2363 3131 3704 3548 2699 3622 3127 4732 1827 4437
12/03/2015	3170 4294 3662 4322 2231 3088 3583 1073 3053 3847 1634 1777 1865 1763 2981 4642 4105 4238 4832 2618 3778 1615 3879
12/04/2014	4432 2133 2880 3275 3154 2274 1327 4837 4739 3459 1134 2102 4510 4645 1815 4846
12/04/2015	4240 3683 1242 2286 2076 1150 2910 1674 1245 2476 2772 3102 1793 4478 4864 4249 2868
12/05/2014	4471 4694 4244 4542 2661 1052 3381 3947 2887 3915 1741 2662 1089 1265 2288 4109 4835
12/05/2015	3683 2386 1580 2391 3061 4292 1788 1524 1710 2524 1720 3348 2555 3950 4335 4535 3645 3419 4308 1636
12/06/2014	4311 1919 4969 3439 4904 2148 3918 1652 2685 1616 2428 4046 2463 3550 3030 3549 3207 2019 2410 4435 2916 2518 4758 4637 1801
12/06/2015	4277 1440 3188 3066 4280 3737 3836 1843 2238 2500 2520 4224 4226 4645 3732 2629 1923
12/07/2014	1623 1435 4152 4330 4166 3389 4376 1870 2111 1361 4190 2758
12/07/2015	3404 2677 1653 2653 1264 2045 4303 4820 2184 4516 2406 2824
12/08/2014	2320 1450 3020 2812 1931 4915 1542 1465 4444 1818 4544 4239 1419 1715 4427 4637 3912 1537
12/08/2015	4592 3178 1153 3076 3262 4291 1723 1679 4903 3339 2338 2327 2006 1420 3245 2167 4589 4842 3744 1946 1616 2969 2659
12/09/2014	1118 1899 1689 1125 2434 2686 2862 3466 4412 3897 4007 3843 1749 3745 1207
12/09/2015	4242 1011 2375 3265 4291 1601 1677 3927 1278 3323 1991 4746 4604 4835
12/10/2014	4673 1142 1086 1361 1680 3120 2591 3183 1019 1557 1378 3116 1399 3379 4741 3876 3793 1053 1092 3208 3749 3707 1741 2632 3103 3721 4756 4955 3823 2318 4715
12/10/2015	4628 4938 4474 3048 2673 1199 4575 2166 4524 4117 3634 2869
12/11/2014	1264 3023 1087 3186 2009 3559 1315 2587 1377 3950 4467 4325 2927 4206 4448 4646 4449 3354 1110 3254 1094 3491 2280 3306 1322 4259
12/11/2015	4120 4320 4068 3571 4060 2602 2348 3205 1884 2574 4400 2918 4258 1518 2925 3409 3724 3517
12/12/2014	4441 3002 3563 2131 1151 2470 1921 2515 2579 3107 1753 2138 2886 2412 2555 2643 1211 2882 1001 2928 4821 2857
12/12/2015	4265 1187 3737 1149 1742 1565 3225 2432 2893 2145 3699 3609 4238 3864 3645 2517
13/01/2014	4681 4065 4067 4002 4860 4355 1483 2383 1051 3482 1821 2148 1961 1443 2927 3789 1956 1779 3539 4836
13/01/2015	4088 4320 3770 2210 3221 3264 1460 2381 2479 2335 3247 1454 3499 3378 4687 1815 3758 4418
13/02/2014	4145 4872 1494 2890 2746 2854 1621 2116 1896 1895 1279 1597 2421 2377 2222 3982 3785 3664 4633 1648 3507
13/02/2015	4073 4461 4672 3574 3946 1866 3611 2763 3257 2597 2585 4888 4922 1955
13/03/2014	4663 4113 1295 1690 1931 3548 2311 1453 3598 3378 2277 3421 3278 4412 1938 2806 4678 4404 3976
13/03/2015	3093 4163 4120 4693 3640 4355 1340 4606 4408 1567 1489 2468 2787 2864 2412 2257 2575 3135 4951 4007 4899 3778 4768 3418
13/04/2014	2070 4471 2593 2252 1280 4309 3515 3614 4927 2545 1752 3038 1310 4741 4566 4941 2969 4669 1836 2308 3659 3190 4285 4364 3079 2139 2018 1204 1445 2037 1102 2234 4533 1949
13/04/2015	4177 4892 1165 3353 1252 3074 1833 1349 3405 3339 1226 2665 4809 1321 1265 4389 4357 3885 3629
13/05/2014	4330 3287 1082 3716 2623 2663 1034 1991 4005 3953 4461 2100 2144 2218 3947 1666 2138 3248 1422 4235 4236 3609 1847 1702 2736
13/05/2015	4197 4102 1194 1380 1118 2700 3818 1477 3104 2464 4323 1509 4843 3953 2549
13/06/2014	4470 4096 1041 2295 3020 1954 3615 2204 2941 3499 4687 3633 2847 4261 3010 3351 2878 2855 2877 4817 1246 3501 1023 3421 4972 4059 4258 4897 4512 4679
13/06/2015	3071 4591 4153 4553 4564 3574 2265 3463 1142 3352 2494 3094 3947 1348 1799 3612 3128 2530 4246 3863 2916 4437 1218
13/07/2014	4594 1181 3416 2149 3137 4809 3499 3675 4786 1618 3735 2144 2562 3353 3396 3570 2183 3150 3094 1525 3727 1644 1466 1740 3544 2794 1526
13/07/2015	3280 4592 4597 3321 1032 1866 1734 1722 1379 2743 3268 3036 1417 3746 1603
13/08/2014	4671 4321 1572 1877 1107 3603 1567 3839 3568 3314 3248 2510 3909 3322 1474 4578 4941 4930 3743 4624 4923
13/08/2015	4392 4552 3684 4113 3365 3002 3562 1581 2471 3141 3615 1656 1534 2106 3458 2543 1233 3674 4129 1439 4605 4366 1099 1144 4017
13/09/2014	3891 4245 3177 3583 1170 3604 2944 4806 1886 3839 1720 1587 1542 3543 1145 4502 4469 4108 4878 2219
13/09/2015	4267 4861 3292 3406 2711 1335 3917 1763 2235 3455 1156 1782 1056 4785 4841 4875 4249 4536 3529 2934 4814
13/10/2014	2331 1142 1087 2076 2593 1998 1810 2524 2225 1510 3138 2389 1431 2807 1110 3573 1052 3151 1722 4938 3327 1423 1004 2235 2751 3842 2837 4934
13/10/2015	4695 2100 3122 1780 1020 3095 3748 4805 3206 1599 1588 3312 4236 4722 4528
13/11/2014	4394 2273 3384 3383 3382 3160 1811 2722 1434 4908 2025 1772 2906 4525 4485 3793 3156 4380 3009 1722 1389 4532 4676 1706 4437 1628 1605 3844
13/11/2015	4382 4582 4034 4178 4288 1065 1283 1844 2326 1743 2389 2784 2057 1916 4831 1608 3812 4968 4836
13/12/2014	4156 1361 3220 2470 3063 2306 1831 3019 3514 1312 2961 3059 1211 4983 4645 4988 1297 3053 1349 3107 2457 2973 4972 3962 3667
13/12/2015	3181 1242 3394 1349 3516 2239 2413 3597 3894 1959 3519 3635 3888
14/01/2014	3291 4086 4362 4143 4550 4321 2463 1065 2384 2076 3361 2294 3160 2545 1311 3246 2564 3344 2541 2919 1608 1859 4206 4858
14/01/2015	4031 1088 3354 1120 3230 3120 3471 2370 1291 1943 2525 1535 1435 1127 1148 3248 3214 1420 1551 4657 4427 1702
14/02/2014	2081 4173 4394 4153 4387 2584 2693 2153 3010 3164 2886 2930 3502 3917 2312 1102 1575 1783 3158 1342 1929 3901 2626 1966
14/02/2015	3090 4112 2033 1394 2186 3460 1656 4937 2403 3525 2017 1940 2633 3029 1873 2102 2344 4941 4304 1847 1923 4901 4616
14/03/2014	4212 4113 1043 2097 3065 2492 4191 1646 3549 3847 4849 2349 1477 2961 3862 4800 4669 1726
14/03/2015	3584 3166 1161 1391 4914 3604 1668 1205 1029 2433 1377 3224 2894 2585 2167 1718 4349 2519 3723 1308
14/04/2014	3081 3153 3086 2293 4826 4849 2403 2447 2843 3915 1269 1234 1794 2178 1929 4338 2901 4539
14/04/2015	3280 4352 2760 1240 2193 2977 2336 4708 2344 1001 4633 3755 3811
14/05/2014	3782 2056 2078 3354 2176 2374 3252 3439 2756 4817 2776 3348 1027 1980 2332 3960 1618 4876 4932 4219 1405
14/05/2015	1080 2190 4563 1550 3310 1076 3154 3396 2470 2073 4828 1479 1699 2865 3337 2324 1527 3636 4637 1009
14/06/2014	4036 4498 1040 3064 4193 3836 1998 4508 1995 1059 1235 3850 3895 4984 1838 4868 1934 3758 4362 4487 1107 1105 1962 2534 4257 3763 3666
14/06/2015	4492 4273 4134 3497 1483 1580 4092 3195 1006 4509 1159 1950 3169 2982 3465 4125 3784 3741 4006 4877 4646 2958 2549
14/07/2014	4097 4361 4671 4035 1143 1440 2166 3364 2230 4094 1413 1852 1991 4466 4983 4302 4557 3732 4415 2848 3800
14/07/2015	4063 1572 1120 4804 2911 2998 2511 3621 1596 2564 2157 4600 3633 4658 4009 3517
14/08/2014	4272 3563 1241 2011 2154 1185 2274 2273 2291 2365 4785 4720 3972 3699 4745 1638 3712 4780 2483 1195 1294 4281 1866 1248 3568 1748 1328
14/08/2015	4254 4299 1087 3353 3010 2480 4072 2504 3009 2833 1631 2895 1540 1706 2706 3844 2836 2825 2428
14/09/2014	3682 1770 3132 3570 3042 2415 2217 2777 2004 3620 2332 4654 4137 4897 3710 1507 2946 2802
14/09/2015	4890 4187 3364 3460 4281 4947 1678 2687 1213 3027 2750 4686 4675 2618 4648 4924
14/10/2014	3660 4112 2569 1017 3237 1256 3555 3499 4268 4008 4527 1417 3879 3551 3109 4817 1402 2337 2038 2698 3027 4477 4019 1109 3669 1504 2736
14/10/2015	4284 3681 4201 1231 1363 1076 3220 3351 2071 2537 2988 4848 1976 2710 4939 1444 1177 4325 3831 3842 4656 4998 1746 1812
14/11/2014	4040 4074 4251 4860 4003 2562 1143 2001 2353 2230 1129 2811 2679 1797 2851 2026 2960 3267 1719 4655 3830 1946 2924
14/11/2015	3390 4097 4078 4232 4322 3442 3001 2582 3120 2051 3360 1678 2019 3468 3202 3235 4864 1207
14/12/2014	4793 4650 3266 2870 2055 2153 2625 1413 1114 3918 1871 1793 1913 4360 2661 1296 3034 3030 3370 1327 4598 4712 3821 1902 2913
14/12/2015	4990 4123 3475 1242 1163 2581 3592 3803 2843 3838 1038 2666 1565 2521 1982 3566 2620 1486 4312 3998
15/01/2014	4243 3782 4762 1351 1052 1591 2160 1139 2347 1169 2355 3554 1574
15/01/2015	4183 4683 2232 1363 3166 1395 1130 3483 1171 4409 2401 3465 4676 4941 4778
15/02/2014	3080 4441 4661 4376 1011 1472 1050 1998 1751 2135 3400 3919 2322 1881 2156 3751 3960 3798 1318 3714 1966
15/02/2015	3684 2331 2583 3252 3393 1734 2757 3957 4749 1866 2416 4728 1776 2874 3259 3445 2630 4477 1703 3911 4858 1746
15/03/2014	4110 4155 4089 1121 1781 2320 3220 1437 1602 1533 2456 1652 2059 3423 2278 4217 3619 1869 2528 3209 1900
15/03/2015	3180 4230 4990 1000 2154 1570 1283 3273 1932 4936 3728 3806 1026 3289 2908 2715 2714
15/04/2014	4990 4597 2298 1018 1457 2941 1411 2324 2861 4840 4085 4162 4146 3398 1594 4914 1766 3008 1169 3565 2597 3642 4875 3667 2519 1527
15/04/2015	4152 3793 3893 2131 3604 1788 3328 2502 1776 1666 1148 2378 1398 3598 3752 4445 4119 3701
15/05/2014	4272 4492 4770 4674 1066 1561 1680 2842 1676 3576 4544 4743 2507 4342 1770 1154 3077 1107 2778 1686 1587 1267 1726 3409 3647 4813 4957
15/05/2015	4591 2077 2110 3484 1998 4606 3957 1479 2885 2245 4862 1959 1737 3452 1052 3270 1206 1403 2257 2312 1542 2156 1485 1927 4634 2816
15/06/2014	4223 1660 3045 2472 3548 1579 3502 1697 3258 2642 3059 1178 2982 2376 4314 4779 2868
15/06/2015	4177 4223 1033 1032 3165 3394 4826 4508 3948 3828 1874 1136 2730 2356 4721 4501 4468 4515 2659 1757 1658
15/07/2014	4042 4174 4245 1240 1083 2448 1897 2029 2854 1136 3225 1333 1013 1870 1881 3763 4952 1738 3855 1407 1736
15/07/2015	4671 4850 4102 2770 3738 2721 1368 1785 2873 2234 3014 1939 2509 3710 2329
15/08/2014	4993 3882 3145 2990 2670 1196 2151 1392 4083 2712 2357 1035 2553 4951 1903 1879 3956 1416
15/08/2015	4030 4790 4255 1085 1437 4507 1796 1936 2846 4483 4463 4960 3497 2188 1792 3056 1590 2084 1646 4738 2337 2676 2016 2597 1928 1728 4810 4657 3508
15/09/2014	1115 2215 1774 3226 2147 1365 2860 4511 2594 3667 4218 1428
15/09/2015	3180 1880 2243 3041 4309 3815 1347 2315 3027 2675 4521 1528 3779
15/10/2014	4024 4773 3420 1942 3039 1003 2907 2906 4534 3666 4623 4414 1978 3945 3835 2538
15/10/2015	2089 3595 3111 1031 3075 2250 4071 3182 1987 3328 2404 1127 1721 2447 1565 1144 1881 1980 4677 3885 3802
15/11/2014	4086 3992 3021 1083 2381 4390 4182 1646 2645 3304 1796 1564 2663 2432 1221 3652 1929 4500 3675 3962 3665 1817 3756 4758
15/11/2015	4871 4014 1110 3462 3022 3416 2437 2700 1930 1764 3511 1178 2443 4367 4742 1508 4107 2848 2539 3999 4825
15/12/2014	4296 3299 3123 3342 1141 2361 2173 3140 3094 4628 1711 1798 1358 3849 3425 1169 1808 4137 3508 2814 1307 2802
15/12/2015	4184 3341 2054 2392 2061 3050 3417 4607 2513 1248 2358 1632 1961 3588 2332 1729 4601 2727 4748
16/01/2014	3222 3221 1054 1194 3848 2118 2237 1961 2851 3566 1476 2520 2332 3697 4646 2716 2738 4803
16/01/2015	4185 4351 4354 4883 1197 3581 3042 3649 1404 1634 1830 1335 2632 1144 3410 4675 3940 3768 2318
16/02/2014	4172 4162 4163 4098 3662 2792 3022 1193 2093 3748 2416 4939 3612 3535 2611 1632 2796 4433 4202 2719 4935 3769 3736 2439
16/02/2015	4261 3891 2540 2991 3089 3385 3462 3380 1920 1167 3774 3655 3666 3788 1968
16/03/2014	4493 4264 4880 4431 4641 1230 2680 4270 2779 1234 2300 4136 4620 4334 4995 4567 4699 3776 4527 1603
16/03/2015	3428 1577 2511 2851 2069 2918 4700 2925 4559
16/04/2014	3189 3123 3122 3100 2011 2593 3262 2987 2866 2402 2127 2643 3617 4187 3671 3035 1097 4081 3903 3403 3248 2893 2057 3644 4515 1823
16/04/2015	3430 1062 1800 1502 3947 2139 2325 2212 2179 2377 2883 3202 3465 4268 3977 4902
16/05/2014	4373 3990 3893 1274 1494 1560 1053 4292 2666 3828 1137 2633 1466
16/05/2015	4790 4012 3463 3462 2272 3380 1017 3578 1477 1510 4563 4883 1094 1092 4717 1403 3620 2079 4313 4456 4679 4999 1649 1869 2616
16/06/2014	4056 3343 1043 2164 3582 1877 3317 2822 3107 2645 1798 1522 2259 1750 2740 3663 4721 4864 2926 4855 1958 3921
16/06/2015	4233 4267 3552 1363 2253 2682 1184 2271 3281 1876 2667 4619 3906 3456 3025 2321 3542 2948 4757 3703
16/07/2014	4671 4685 3266 3057 2484 2990 2271 1855 3327 3038 3423 1332 4345 3785 1947 1769 3758
16/07/2015	2070 4376 4585 1275 2151 2867 2569 2326 2204 4554 4774 3687 2947 2813
16/08/2014	3145 3045 2175 3380 1954 1811 2701 2149 3938 3499 3498 2805 1716 4428 4406 4162 4780 4661 4586 4388 3871 3011 1293 2993 2553 3047 3785 4831
16/08/2015	2070 4392 4782 2298 2045 2187 3144 3095 3328 3402 3424 1971 2113 3234 1782 1839 2902 4616
16/09/2014	4165 3782 4211 2122 2374 3164 4090 2746 1943 1634 2413 1257 2565 3115 3610 3909 4785 4566 4866 4823 4967
16/09/2015	3980 4387 1341 3979 2459 1941 4906 2851 1322 2794 4147 3774 3797 4953 3835
16/10/2014	4660 4792 4760 3188 3427 1358 1237 2864 3523 3248 1585 2288 3743 2827 3965 3888 4616 4847
16/10/2015	4041 4262 4067 4024 3651 4531 2089 2078 1042 1074 2658 2526 4885 4424 4204 1926 4635 4219
16/11/2014	4461 5000 3112 3442 1220 1182 3229 3325 1147 3575 3909 3608 2617 1955 2945 1889
16/11/2015	4260 3693 4431 3145 1450 3141 1181 2548 2977 4629 2525 3107 1412 2961 1916 2705 3999 2813
16/12/2014	4154 3881 4773 1242 1087 2253 3462 4071 2504 1799 1896 2687 4488 3619 3734 1979 2209 4760 4244 3596 3211 2540 3099 2679 1841 3204 2673 4259 3942 3407
16/12/2015	4495 3453 2287 2221 2044 2285 1360 2590 4192 2757 4618 2656 2600 1444 1037 2048 3168 3654 4722 1208
17/01/2014	4392 4250 2980 3595 2340 3054 1360 4182 2746 1613 1316 2855 1798 1743 1698 1013 2431 2134 4303 2905
17/01/2015	3170 4251 4120 4364 2672 3101 3310 2472 3176 1481 2271 3073 4826 2887 3205 3795 3669 4825
17/02/2014	4770 4133 4430 1581 4192 2788 3895 4788 3910 4320 2241 2460 2316 1865 2697 2059 1684 1166 4015 4710 4414 3920 1903 2813 1900
17/02/2015	3783 2485 1275 3054 2394 2436 3139 2226 3567 2851 2741 1850 2960 2883 2708 1409 4503 4647 4946
17/03/2014	4210 3221 2044 2175 3395 2581 1061 3580 2306 2008 3457 3401 2884 2730 1354 3773 4548 2407
17/03/2015	2800 2248 1652 3334 1949 3175 4810 4812 4207 4934 2616
17/04/2014	4293 4372 1186 3263 1280 1435 2788 1510 2445 3236 2907 3730 2927 4524 2309 4265 4342 4782 4244 2341 3550 2042 3592 3588 3102 4799 2517
17/04/2015	2089 2393 2999 1832 1379 2653 4411 4940 4456 1847 4505 3617 2219
17/05/2014	4480 4052 4585 4145 4586 2562 1572 2374 2010 2447 1622 3402 3620 2024 1023 2585 4103 3840 1419 4306 2627
17/05/2015	4682 3750 4971 1154 1670 2560 2381 1701 3406 4849 2755 1126 1027 2038 1499 3543 3245 4787 3776 1629 4613 3309
17/06/2014	4086 1581 1360 1646 2801 3803 2701 2469 3728 1696 1256 3203 1574 1870 3654
17/06/2015	4441 4452 4266 3661 3783 2165 3495 3582 3571 2799 2798 2444 3971 4852 2937 1529 4217 3987
17/07/2014	3181 4597 3263 2801 3559 4906 2522 1750 3477 1595 2420 2807 4229 1814 1935 1077 2954 3708 1980 2255 4335 4313 4613 4514 1549
17/07/2015	4295 3650 4234 3067 2571 2041 2349 2622 2435 2159 3521 4932 3832 4976 2979 2814 3308 2736
17/08/2014	4150 4331 4650 4398 2155 1734 2942 1356 3532 2289 2509 4262 4285 2484 2362 1371 3095 1921 3705 3426 1641 4137 4316 4833 1605 4858
17/08/2015	4079 1176 2693 3296 3061 1503 2448 1304 1501 3338 1731 3579 2632 2654 3600 3389 4556 4633 2805 3746 3801 4836
17/09/2014	4184 4683 1880 3044 1051 4804 3948 4939 2996 1585 3799 1747 2726 2604 2747 2824
17/09/2015	4064 2053 1151 2635 1348 1754 2346 1794 4576 1928 1719 4853 4711 3963 2904 3844 3877 1834
17/10/2014	4086 4695 3123 3365 1561 2264 3066 3293 3171 2823 3625 2524 1687 2950 2696 3256 4533 4962 4435 2608 4635
17/10/2015	4552 2231 3089 1491 2690 2779 2206 2524 1545 2535 2369 3568 1158 1773 2796 1937 4425 3843 2968 1878
17/11/2014	4076 4201 1450 1571 3067 2395 1635 3706 2853 3018 2993 1463 4865 1618 1827 4216 4305 4603
17/11/2015	4142 4385 4662 1264 1086 2042 2580 1832 4607 2216 3512 1697 4018 1924 2506 3319
17/12/2014	2092 4294 4690 3670 4531 2298 2143 3078 3562 1230 2252 4837 1602 3556 1047 2048 3256 4642 2958 4526 3713 1747
17/12/2015	4042 3694 3101 3584 3595 2315 3719 3818 2345 2344 1651 1475 3454 1430 4323 4389 3774 4841 1609 4678 4922
18/01/2014	2091 4233 2909 2353 1275 1462 1682 1162 2391 2390 3516 3349 2413 3348 1797 2850 3732 1816 2816 4505 4978 4814
18/01/2015	4542 2683 3398 2283 4082 1623 1215 3018 3535 3500 1893 2366 3267 2277 4820 4547 2716 2804 4526 4856 1428 3813
